,block,trial,isi,img0,img1,img2,img3,img4,cue,target_idx,lure_idx,correct_pos
0,0,0,64,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,english_flag,3,4,l
1,0,1,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Schuh,4,3,l
2,0,2,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,Schuh,0,2,r
3,0,3,32,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Haus,0,2,r
4,0,4,32,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Katze,1,3,r
5,0,5,512,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,Schuh,2,1,l
6,0,6,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Katze,4,3,l
7,0,7,128,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,1,r
8,1,0,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,english_flag,3,4,l
9,1,1,32,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,english_flag,3,2,l
10,1,2,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Schuh,4,1,r
11,1,3,64,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Katze,4,3,l
12,1,4,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,Gesicht,3,4,r
13,1,5,128,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,4,r
14,1,6,32,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Gesicht,3,2,l
15,1,7,512,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,english_flag,1,4,r
16,2,0,32,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Haus,2,4,r
17,2,1,512,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,Haus,3,4,l
18,2,2,32,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Katze,2,1,r
19,2,3,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Gesicht,3,4,r
20,2,4,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,english_flag,4,2,l
21,2,5,128,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,english_flag,0,3,r
22,2,6,64,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Katze,4,2,l
23,2,7,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Gesicht,2,4,l
24,3,0,32,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Katze,2,4,r
25,3,1,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Schuh,4,3,r
26,3,2,64,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Haus,1,4,l
27,3,3,512,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,Schuh,2,0,l
28,3,4,128,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,4,l
29,3,5,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,Schuh,0,2,r
30,3,6,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,english_flag,3,2,r
31,3,7,32,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Schuh,4,2,l
32,4,0,512,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,Haus,3,4,r
33,4,1,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,Katze,2,1,l
34,4,2,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,english_flag,2,3,r
35,4,3,32,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Haus,0,3,r
36,4,4,128,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,4,l
37,4,5,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,english_flag,3,2,l
38,4,6,32,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Schuh,4,2,r
39,4,7,64,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Haus,1,4,l
40,5,0,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,english_flag,2,4,r
41,5,1,32,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Haus,2,3,l
42,5,2,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,Haus,1,2,r
